file_id,rf
j_1457256,2
j_1457332,2
j_145749,2
j_1457754,2
j_1458877,2
j_1458963,2
j_145942,2
j_1459464,2
j_1459577,2
j_1459587,2
j_1460890,2
j_1461156,2
j_1461464,2
j_1461795,2
j_1462234,2
j_1462575,2
j_1462592,2
j_1462745,2
j_1463127,2
j_1463470,2
j_1463575,2
j_1463970,2
j_1464170,2
j_1464306,2
j_1464422,2
j_14649,2
j_1465387,2
j_146593,2
j_1466144,2
j_1466549,2
j_1466556,2
j_1466684,2
j_1466739,2
j_1466874,2
j_1466932,2
j_1467862,2
j_1467886,2
j_1469270,2
j_1469606,2
j_1469881,2
j_1469936,2
j_147033,2
j_1470740,2
j_1471374,2
j_1471840,2
j_1471910,2
j_1472309,2
j_1472508,2
j_1474026,2
j_1474079,2
j_1474157,2
j_1474229,2
j_1474736,2
j_1474894,2
j_147518,2
j_1475619,2
j_147567,2
j_1475820,2
j_1476654,2
j_1476669,2
j_1476671,2
j_1477247,2
j_1477939,2
j_1478166,2
j_1478506,2
j_1478663,2
j_1479745,2
j_1480446,2
j_1481337,2
j_1482021,2
j_1482275,2
j_1482525,2
j_1482659,2
j_1482719,2
j_1483094,2
j_1483465,2
j_1483596,2
j_1483820,2
j_1484269,2
j_1484488,2
j_1485385,2
j_1485452,2
j_148546,2
j_1485693,2
j_1485966,2
j_1486558,2
j_148685,2
j_1487045,2
j_148725,2
j_1487295,2
j_1487421,2
j_1488455,2
j_1489084,2
j_1490379,2
j_1490448,2
j_1491474,2
j_1491781,2
j_1492195,2
j_149223,2
j_1492298,2
j_1492386,2
j_1492406,2
j_1492657,2
j_1493225,2
j_149326,2
j_1494292,2
j_1494685,2
j_1494952,2
j_1495073,2
j_1495273,2
j_1495358,2
j_149553,2
j_1495853,2
j_1496122,2
j_1496180,2
j_1496918,2
j_1497075,2
j_1497143,2
j_1497745,2
j_1498183,2
j_1498763,2
j_1499263,2
j_1499612,2
j_1500693,3
j_1501617,2
j_1501744,2
j_1502143,2
j_1502268,2
j_1502381,2
j_1503682,2
j_1504208,2
j_1504592,2
j_1505006,2
j_1505444,2
j_1506172,2
j_150622,2
j_1506692,2
j_1507001,2
j_1507165,2
j_1507614,2
j_150827,2
j_1508582,2
j_1508809,2
j_1509007,2
j_1510164,2
j_1510224,2
j_1510344,2
j_1510665,2
j_1510933,2
j_1511350,2
j_1511358,2
j_151170,2
j_1512432,2
j_1512580,2
j_1512641,2
j_1512844,2
j_1512918,2
j_1514171,2
j_1514292,2
j_1514414,2
j_1514454,2
j_1515319,2
j_1515717,2
j_1515857,2
j_1515921,2
j_1516413,2
j_1516664,2
j_1516681,2
j_1518599,2
j_151860,2
j_1518856,2
j_1519229,2
j_1519434,2
j_1520125,2
j_1520367,2
j_1520374,2
j_1520870,2
j_1522032,2
j_1522756,2
j_1523057,2
j_1523184,2
j_1523515,2
j_1523547,2
j_1523698,2
j_1523799,2
j_15242,2
j_1524200,2
j_1524985,2
j_1525396,2
j_1525606,3
j_152578,2
j_1525888,2
j_1526363,2
j_152647,2
j_1527019,2
j_1527260,2
j_1527464,2
j_1527734,2
j_1528338,2
j_1528463,2
j_1529317,2
j_1530509,2
j_1530981,2
j_1531455,2
j_1532428,2
j_1533437,2
j_1533952,2
j_1533998,2
j_1534067,2
j_1534918,2
j_1535188,2
j_1535287,2
j_1535914,2
j_1536965,2
j_1537570,2
j_1537934,2
j_1538054,2
j_1538117,2
j_1538907,3
j_1539263,2
j_1539669,2
j_1539864,2
j_1540981,2
j_1541071,2
j_1541474,2
j_1542600,2
j_1542935,2
j_1543036,2
j_1543217,2
j_1543353,2
j_1543652,2
j_1544244,2
j_1544578,2
j_154468,2
j_1544746,2
j_1545580,2
j_1545629,2
j_1545792,2
j_1545821,2
j_1546155,2
j_1546684,2
j_1547506,2
j_1547618,2
j_1549351,2
j_1549505,2
j_1550437,2
j_1550479,2
j_1551487,2
j_1551638,2
j_1551675,2
j_1551849,2
j_1552249,2
j_1552756,2
j_1553287,2
j_1553952,2
j_1555361,2
j_1555578,2
j_1556000,2
j_1556182,2
j_1556621,2
j_1557471,2
j_1557480,2
j_1557680,2
j_1558183,2
j_155836,2
j_1558799,2
j_1559026,2
j_1559108,2
j_155977,2
j_1559983,2
j_156147,2
j_156149,2
j_1561534,2
j_1561798,2
j_1562465,3
j_1562998,2
j_1563028,2
j_1563451,2
j_1563868,2
j_1563970,2
j_1564325,2
j_1564645,2
j_1564872,2
j_1564896,2
j_1566159,2
j_1566580,2
j_1566596,2
j_1566840,2
